year	month	day	monthday	link	city	state
2014	06	18	Jun 18	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9555.MOV")	Washington	District of Columbia
2014	06	18	Jun 18	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9556.MOV")	Washington	District of Columbia
2014	06	19	Jun 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9630.MOV")	Washington	District of Columbia
2014	06	18	Jun 18	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9554.MOV")	Washington	District of Columbia
2014	06	19	Jun 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9612.MOV")	Washington	District of Columbia
2014	06	15	Jun 15	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9469.MOV")	Upper Marlboro	Maryland
2014	06	19	Jun 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9613.MOV")	Washington	District of Columbia
2014	06	19	Jun 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9631.MOV")	Washington	District of Columbia
2014	06	21	Jun 21	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9645.MOV")	Washington	District of Columbia
2014	06	21	Jun 21	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9646.MOV")	Washington	District of Columbia
2014	06	21	Jun 21	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9650.MOV")	Washington	District of Columbia
2014	06	21	Jun 21	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9660.MOV")	Washington	District of Columbia
2014	06	21	Jun 21	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9657.MOV")	Washington	District of Columbia
2014	06	19	Jun 19	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9592.MOV")	Washington	District of Columbia
2014	06	21	Jun 21	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9665.MOV")	Washington	District of Columbia
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9675.MOV")	Harvey Cedars	New Jersey
2014	06	21	Jun 21	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9673.MOV")	Harvey Cedars	New Jersey
2014	06	21	Jun 21	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9666.MOV")	Washington	District of Columbia
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9739.MOV")	Washington	District of Columbia
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9674.MOV")	Harvey Cedars	New Jersey
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9746.MOV")	Washington	District of Columbia
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9775.mov")	Washington	District of Columbia
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9740.MOV")	Washington	District of Columbia
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9760.MOV")	Washington	District of Columbia
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9741.MOV")	Washington	District of Columbia
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9745.MOV")	Washington	District of Columbia
2014	06	21	Jun 21	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9664.MOV")	Washington	District of Columbia
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9770.MOV")	Washington	District of Columbia
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9777.MOV")	Harvey Cedars	New Jersey
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9778.MOV")	Harvey Cedars	New Jersey
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9783.MOV")	Cape May Point	New Jersey
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9747.MOV")	Washington	District of Columbia
2014	06	23	Jun 23	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9809.MOV")	Washington	District of Columbia
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9782.MOV")	Cape May Point	New Jersey
2014	06	24	Jun 24	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9829.MOV")	Washington	District of Columbia
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9785.MOV")	Cape May Point	New Jersey
2014	06	25	Jun 25	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9834.MOV")	Washington	District of Columbia
2014	06	25	Jun 25	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9848.MOV")	Washington	District of Columbia
2014	06	26	Jun 26	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9871.MOV")	Washington	District of Columbia
2014	06	22	Jun 22	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9784.MOV")	Cape May Point	New Jersey
2014	06	28	Jun 28	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9962.mov")	Washington	District of Columbia
2014	06	26	Jun 26	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9870.MOV")	Washington	District of Columbia
2014	06	28	Jun 28	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9964.mov")	Washington	District of Columbia
2014	06	28	Jun 28	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9965.mov")	Washington	District of Columbia
2014	06	28	Jun 28	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9884.MOV")	Washington	District of Columbia
2014	06	26	Jun 26	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9868.MOV")	Washington	District of Columbia
2014	06	27	Jun 27	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9876.MOV")	Washington	District of Columbia
2014	05	05	May 5	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7398.MOV")	Brentwood	Maryland
2014	05	05	May 5	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7475.MOV")	Brentwood	Maryland
2014	05	07	May 7	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7523.mov")	Washington	District of Columbia
2014	05	05	May 5	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7497.MOV")	Washington	District of Columbia
2014	05	07	May 7	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7524.MOV")	Washington	District of Columbia
2014	06	27	Jun 27	=HYPERLINK("http://localhost:8000/2014/07/24/20140724-191511/IMG_9874.MOV")	Washington	District of Columbia
2014	05	07	May 7	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7512.MOV")	Washington	District of Columbia
2014	05	08	May 8	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7543.MOV")	Washington	District of Columbia
2014	05	05	May 5	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7490.MOV")	Brentwood	Maryland
2014	05	08	May 8	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7544.MOV")	Washington	District of Columbia
2014	05	08	May 8	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7545.MOV")	Washington	District of Columbia
2014	05	08	May 8	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7551.MOV")	Washington	District of Columbia
2014	05	08	May 8	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7553.MOV")	Washington	District of Columbia
2014	05	08	May 8	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7557.MOV")	Washington	District of Columbia
2014	05	08	May 8	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7572.MOV")	Washington	District of Columbia
2014	05	08	May 8	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7585.MOV")	Washington	District of Columbia
2014	05	08	May 8	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7552.MOV")	Washington	District of Columbia
2014	05	08	May 8	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7594.MOV")	Washington	District of Columbia
2014	05	05	May 5	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7489.MOV")	Brentwood	Maryland
2014	05	08	May 8	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7584.MOV")	Washington	District of Columbia
2014	05	09	May 9	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7627.mov")	Washington	District of Columbia
2014	05	08	May 8	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7586.MOV")	Washington	District of Columbia
2014	05	05	May 5	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7491.MOV")	Washington	District of Columbia
2014	05	09	May 9	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7623.MOV")	Washington	District of Columbia
2014	05	09	May 9	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7621.MOV")	Washington	District of Columbia
2014	05	11	May 11	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7703.MOV")	Buxton	North Carolina
2014	05	09	May 9	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7624.MOV")	Washington	District of Columbia
2014	05	11	May 11	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7704.MOV")	Buxton	North Carolina
2014	05	09	May 9	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7622.MOV")	Washington	District of Columbia
2014	05	09	May 9	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7661.MOV")	Washington	District of Columbia
2014	05	11	May 11	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7701.MOV")	Buxton	North Carolina
2014	05	09	May 9	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7660.MOV")	Washington	District of Columbia
2014	05	11	May 11	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7706.MOV")	Buxton	North Carolina
2014	05	11	May 11	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7712.MOV")	Buxton	North Carolina
2014	05	11	May 11	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7723.MOV")	Buxton	North Carolina
2014	05	11	May 11	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7715.MOV")	Buxton	North Carolina
2014	05	12	May 12	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7889.MOV")	Washington	District of Columbia
2014	05	11	May 11	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7724.MOV")	Buxton	North Carolina
2014	05	16	May 16	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7933.mov")	Washington	District of Columbia
2014	05	11	May 11	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7873.MOV")	New Bern	North Carolina
2014	05	13	May 13	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7899.MOV")	Washington	District of Columbia
2014	05	11	May 11	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7796.MOV")	Buxton	North Carolina
2014	05	11	May 11	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7833.MOV")	Buxton	North Carolina
2014	05	16	May 16	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7922.MOV")	Washington	District of Columbia
2014	05	17	May 17	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8032.MOV")	Washington	District of Columbia
2014	05	16	May 16	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7944.MOV")	Upper Marlboro	Maryland
2014	05	17	May 17	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8020.MOV")	Washington	District of Columbia
2014	05	18	May 18	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8055.MOV")	Washington	District of Columbia
2014	05	18	May 18	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8060.MOV")	Washington	District of Columbia
2014	05	18	May 18	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8054.MOV")	Washington	District of Columbia
2014	05	18	May 18	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8103.MOV")	Washington	District of Columbia
2014	05	18	May 18	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8053.MOV")	Washington	District of Columbia
2014	05	19	May 19	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8135.MOV")	Upland	California
2014	05	20	May 20	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8136.MOV")	Alta Loma	California
2014	05	20	May 20	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8165.MOV")	Catheys Valley	California
2014	05	24	May 24	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8266.mov")	Washington	District of Columbia
2014	05	17	May 17	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7957.MOV")	Upper Marlboro	Maryland
2014	05	22	May 22	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8187.MOV")	Upland	California
2014	05	21	May 21	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8168.mov")	Washington	District of Columbia
2014	05	25	May 25	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8308.MOV")	Washington	District of Columbia
2014	05	24	May 24	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8263.MOV")	Greenwich	New Jersey
2014	05	16	May 16	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_7923.MOV")	Washington	District of Columbia
2014	05	23	May 23	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8234.MOV")	Washington	District of Columbia
2014	05	25	May 25	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8309.MOV")	Washington	District of Columbia
2014	05	25	May 25	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8328.mov")	Washington	District of Columbia
2014	05	22	May 22	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8200.MOV")	Washington	District of Columbia
2014	05	25	May 25	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8312.MOV")	Greenwich	New Jersey
2014	05	27	May 27	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8345.MOV")	Washington	District of Columbia
2014	05	29	May 29	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8437.MOV")	Washington	District of Columbia
2014	05	25	May 25	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8322.MOV")	Greenwich	New Jersey
2014	05	28	May 28	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8361.MOV")	Washington	District of Columbia
2014	05	29	May 29	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8461.MOV")	Washington	District of Columbia
2014	05	25	May 25	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8321.MOV")	Greenwich	New Jersey
2014	05	27	May 27	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8346.MOV")	Washington	District of Columbia
2014	05	29	May 29	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8476.MOV")	Snoqualmie	Washington
2014	05	25	May 25	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8323.MOV")	Greenwich	New Jersey
0000	00	00	Invalid date	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8624.mov")	Washington	District of Columbia
2014	05	31	May 31	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8618.MOV")	Snoqualmie	Washington
2014	05	30	May 30	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8504.MOV")	Snoqualmie	Washington
2014	06	01	Jun 1	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8806.mov")	Washington	District of Columbia
2014	05	31	May 31	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8640.MOV")	Baring	Washington
2014	06	01	Jun 1	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8807.mov")	Washington	District of Columbia
2014	05	31	May 31	=HYPERLINK("http://localhost:8000/2014/06/02/20140602-201212/IMG_8639.MOV")	Baring	Washington
